City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Sorland,NO,2021-03-24 20:32:06,67.667,12.6934,41.0,70,40,44.87
297,Axim,GH,2021-03-24 20:32:07,4.8699,-2.2405,79.95,86,98,7.07
298,Ardakan,IR,2021-03-24 20:29:29,32.31,54.0175,78.8,14,99,11.5
299,Mweka,CD,2021-03-24 20:32:07,-4.85,21.5667,69.58,94,96,1.79
300,Baoshan,CN,2021-03-24 20:32:07,46.5586,131.4244,25.32,89,12,4.25
301,Xinan,CN,2021-03-24 20:32:08,26.72,119.8556,53.13,85,0,4.61
302,Lieksa,FI,2021-03-24 20:32:08,63.3167,30.0167,33.64,92,93,10.11
303,Kologriv,RU,2021-03-24 20:32:08,58.8275,44.3178,33.24,96,99,8.66
304,Talnakh,RU,2021-03-24 20:32:08,69.4865,88.3972,15.22,94,100,9.93
305,Champerico,GT,2021-03-24 20:32:09,14.3,-91.9167,87.8,70,40,11.5
306,Santa Cruz,BO,2021-03-24 20:30:29,-17.8,-63.1667,84.2,65,40,11.5
307,Zlotow,PL,2021-03-24 20:32:09,53.3635,17.0408,42.01,76,16,2.64
308,Hambantota,LK,2021-03-24 20:32:09,6.1241,81.1185,77.9,84,100,7.87
309,Sambava,MG,2021-03-24 20:32:10,-14.2667,50.1667,76.96,89,64,4.07
310,Ribeira Grande,PT,2021-03-24 20:32:10,38.5167,-28.7,59.0,63,20,6.91
311,Tuatapere,NZ,2021-03-24 20:32:10,-46.1333,167.6833,50.0,96,12,1.99
312,Nagpur,IN,2021-03-24 20:30:01,21.15,79.1,75.2,57,20,3.44
313,Nanortalik,GL,2021-03-24 20:32:11,60.1432,-45.2371,20.19,57,19,33.69
314,Lumut,MY,2021-03-24 20:32:11,4.2323,100.6298,77.0,100,40,1.14
315,Illapel,CL,2021-03-24 20:32:11,-31.6308,-71.1653,71.31,52,0,7.34
316,Zhanaozen,KZ,2021-03-24 20:32:12,43.3,52.8,46.98,84,99,16.08
317,Sola,VU,2021-03-24 20:32:12,-13.8833,167.55,80.89,73,80,4.27
318,Sao Filipe,CV,2021-03-24 20:32:12,14.8961,-24.4956,72.3,71,2,17.22
319,Abha,SA,2021-03-24 20:32:12,18.2164,42.5053,64.4,55,0,4.61
320,Chokurdakh,RU,2021-03-24 20:32:13,70.6333,147.9167,-22.2,99,100,5.97
321,Nurota,UZ,2021-03-24 20:32:13,40.5614,65.6886,62.6,36,100,11.5
322,Harbour Breton,CA,2021-03-24 20:32:13,47.4833,-55.7983,38.44,86,15,1.45
323,Ancud,CL,2021-03-24 20:32:13,-41.8697,-73.8203,60.01,51,40,9.22
324,Byron Bay,AU,2021-03-24 20:32:14,-28.65,153.6167,64.99,94,0,7.23
325,Kheralu,IN,2021-03-24 20:32:14,23.8833,72.6167,75.22,13,0,8.41
326,Taywarah,AF,2021-03-24 20:32:14,33.35,64.4167,44.46,32,42,4.21
327,Muravlenko,RU,2021-03-24 20:32:15,63.7898,74.523,6.04,99,71,8.79
328,Quatre Cocos,MU,2021-03-24 20:32:15,-20.2078,57.7625,78.01,94,20,5.75
329,Kloulklubed,PW,2021-03-24 20:32:15,7.0419,134.2556,78.8,89,75,5.75
330,Tikhvin,RU,2021-03-24 20:32:10,59.6451,33.5294,37.0,75,36,3.0
331,Morondava,MG,2021-03-24 20:32:15,-20.2833,44.2833,78.93,76,5,7.83
332,Sitka,US,2021-03-24 20:32:16,57.0531,-135.33,39.2,81,90,18.41
333,Kvitok,RU,2021-03-24 20:32:16,56.0724,98.4813,31.87,75,100,12.68
334,Nantucket,US,2021-03-24 20:30:13,41.2835,-70.0995,41.0,95,100,9.71
335,Amapa,BR,2021-03-24 20:32:16,1.0,-52.0,70.79,99,100,0.65
336,Severo-Kurilsk,RU,2021-03-24 20:32:17,50.6789,156.125,24.89,65,81,13.82
337,Chara,RU,2021-03-24 20:32:17,56.9064,118.2631,9.72,87,90,1.92
338,Ha Giang,VN,2021-03-24 20:32:17,22.8333,104.9833,67.62,93,99,2.37
339,Sao Miguel Do Araguaia,BR,2021-03-24 20:32:18,-13.275,-50.1628,80.35,73,97,5.03
340,Balsas,BR,2021-03-24 20:32:18,-7.5325,-46.0356,79.54,79,93,3.04
341,Cedar City,US,2021-03-24 20:32:18,37.6775,-113.0619,45.0,36,40,8.05
342,Pisco,PE,2021-03-24 20:32:18,-13.7,-76.2167,75.2,64,0,25.32
343,Sulangan,PH,2021-03-24 20:32:19,11.1373,123.7228,81.37,78,89,13.38
344,Nemuro,JP,2021-03-24 20:32:19,43.3236,145.575,36.03,91,100,8.9
345,Honiara,SB,2021-03-24 20:32:19,-9.4333,159.95,80.33,80,35,2.68
346,Te Anau,NZ,2021-03-24 20:32:19,-45.4167,167.7167,52.43,87,63,0.22
347,Karratha,AU,2021-03-24 20:32:20,-20.7377,116.8463,80.85,65,7,5.88
348,Jacareacanga,BR,2021-03-24 20:32:20,-6.2222,-57.7528,89.6,70,40,4.61
349,Inyonga,TZ,2021-03-24 20:32:20,-6.7167,32.0667,63.7,95,85,3.71
350,Fort Nelson,CA,2021-03-24 20:32:21,58.8053,-122.7002,17.6,62,75,4.61
351,Tucumcari,US,2021-03-24 20:32:21,35.1717,-103.725,33.8,93,90,13.8
352,Opmeer,NL,2021-03-24 20:32:21,52.7067,4.9444,46.0,83,100,1.01
353,Marawi,PH,2021-03-24 20:32:21,7.9986,124.2928,73.0,91,98,5.01
354,Sitio Novo Do Tocantins,BR,2021-03-24 20:32:22,-5.5183,-47.4611,89.6,62,20,5.75
355,Texarkana,US,2021-03-24 20:28:50,33.4251,-94.0477,77.0,38,1,9.22
356,Terrasini,IT,2021-03-24 20:32:22,38.146,13.0844,53.6,50,20,8.05
357,Khartoum,SD,2021-03-24 20:32:22,15.5518,32.5324,93.99,12,0,3.0
358,Greymouth,NZ,2021-03-24 20:32:23,-42.4667,171.2,58.05,79,27,2.51
359,Veraval,IN,2021-03-24 20:32:23,20.9,70.3667,79.63,42,0,11.54
360,Kholm,RU,2021-03-24 20:32:23,59.2667,32.85,35.17,93,18,10.04
361,North Bend,US,2021-03-24 20:32:23,43.4065,-124.2243,46.99,93,90,8.05
362,Nome,US,2021-03-24 20:31:31,64.5011,-165.4064,28.99,86,90,13.8
363,Faya,SA,2021-03-24 20:32:24,18.3851,42.4509,64.4,55,0,4.61
364,Loreto,MX,2021-03-24 20:32:24,22.2667,-101.9667,77.52,8,100,29.93
365,Nyurba,RU,2021-03-24 20:32:24,63.2842,118.3319,-18.83,100,100,2.68
366,Holetown,BB,2021-03-24 20:32:25,13.1867,-59.6381,82.4,51,40,17.27
367,Eureka,US,2021-03-24 20:32:25,40.8021,-124.1637,55.99,76,100,8.99
368,Yar-Sale,RU,2021-03-24 20:32:25,66.8333,70.8333,12.42,94,96,10.2
369,Souillac,MU,2021-03-24 20:32:25,-20.5167,57.5167,75.2,94,20,5.75
370,Iracoubo,GF,2021-03-24 20:32:26,5.4802,-53.2011,78.96,81,49,10.51
371,Shakhunya,RU,2021-03-24 20:32:26,57.6758,46.6114,28.11,97,88,6.62
372,San Cristobal,VE,2021-03-24 20:32:26,7.7669,-72.225,84.2,65,40,6.91
373,Kaifeng,CN,2021-03-24 20:32:27,34.7911,114.3483,53.6,76,92,2.24
374,Saldanha,ZA,2021-03-24 20:32:27,-33.0117,17.9442,75.2,50,5,2.3
375,Bilma,NE,2021-03-24 20:32:27,18.6853,12.9164,76.42,9,1,13.82
376,Alugan,PH,2021-03-24 20:32:27,12.2188,125.4808,78.26,85,91,10.22
377,Rio Cauto,CU,2021-03-24 20:32:28,20.5603,-76.9161,91.4,35,40,13.8
378,Ballina,AU,2021-03-24 20:32:28,-28.8667,153.5667,64.99,94,0,7.72
379,Richards Bay,ZA,2021-03-24 20:28:18,-28.783,32.0377,70.57,66,100,2.86
380,Blackwater,AU,2021-03-24 20:32:28,-23.5833,148.8833,73.9,58,0,5.32
381,Port Augusta,AU,2021-03-24 20:32:29,-32.5,137.7667,57.0,87,1,5.75
382,Ulaangom,MN,2021-03-24 20:32:29,49.9811,92.0667,15.75,60,4,5.7
383,Lebyazhye,RU,2021-03-24 20:32:29,55.2689,66.4947,23.99,94,100,13.67
384,Sompeta,IN,2021-03-24 20:32:29,18.9333,84.6,80.17,47,0,4.88
385,Nouadhibou,MR,2021-03-24 20:32:30,20.931,-17.0347,64.4,94,0,14.97
386,Faanui,PF,2021-03-24 20:32:30,-16.4833,-151.75,83.55,73,100,22.19
387,Vila Do Maio,CV,2021-03-24 20:32:30,15.1333,-23.2167,69.8,78,0,17.27
388,Ust-Ishim,RU,2021-03-24 20:32:30,57.6935,71.1665,28.15,92,100,8.72
389,Oyama,JP,2021-03-24 20:32:31,36.3,139.8,60.01,81,75,3.44
390,Itoman,JP,2021-03-24 20:32:31,26.1247,127.6694,68.0,83,75,12.66
391,Broome,US,2021-03-24 20:32:31,42.2506,-75.833,54.0,93,90,17.27
392,Albury,AU,2021-03-24 20:30:07,-36.0833,146.9167,61.0,100,75,10.36
393,Klaksvik,FO,2021-03-24 20:32:32,62.2266,-6.589,37.4,87,20,2.3
394,Carora,VE,2021-03-24 20:32:32,10.1755,-70.0827,84.51,52,100,11.05
395,Lodja,CD,2021-03-24 20:32:32,-3.4833,23.4333,70.59,96,100,0.87
396,Marrakesh,MA,2021-03-24 20:30:06,31.6315,-8.0083,71.6,23,0,8.05
397,Loyga,RU,2021-03-24 20:32:33,61.0784,44.6075,34.43,93,100,11.45
398,French Harbor,HN,2021-03-24 20:32:33,16.35,-86.4333,86.0,79,20,19.57
399,Chicama,PE,2021-03-24 20:32:33,-7.8447,-79.1469,71.6,83,40,8.05
400,Kavaratti,IN,2021-03-24 20:32:34,10.5669,72.642,82.2,77,72,6.42
401,Nisia Floresta,BR,2021-03-24 20:32:34,-6.0911,-35.2086,82.4,74,40,14.97
402,Lyuban,BY,2021-03-24 20:32:34,52.7985,28.0048,29.39,72,12,2.1
403,Tura,IN,2021-03-24 20:32:35,25.5198,90.2201,74.19,22,33,3.8
404,Las Vegas,US,2021-03-24 20:30:09,36.175,-115.1372,64.99,15,1,14.97
405,Bahia Blanca,AR,2021-03-24 20:30:09,-38.7196,-62.2724,67.5,60,43,20.4
406,Young,UY,2021-03-24 20:32:35,-32.6833,-57.6333,81.0,69,71,3.0
407,Salihorsk,BY,2021-03-24 20:32:35,52.7876,27.5415,29.26,73,11,1.9
408,Fare,PF,2021-03-24 20:32:36,-16.7,-151.0167,83.34,74,76,22.15
409,Batticaloa,LK,2021-03-24 20:32:36,7.7102,81.6924,79.57,82,69,5.37
410,Sukabumi,ID,2021-03-24 20:32:36,-6.9181,106.9267,82.0,95,100,1.99
411,Inuvik,CA,2021-03-24 20:32:36,68.3499,-133.7218,10.4,56,100,5.75
412,Tecpan,GT,2021-03-24 20:32:37,14.7623,-90.9947,77.0,50,40,13.8
413,Coruripe,BR,2021-03-24 20:32:37,-10.1256,-36.1756,78.66,77,11,9.62
414,Bonthe,SL,2021-03-24 20:32:37,7.5264,-12.505,79.12,78,100,7.05
415,Sao Caetano De Odivelas,BR,2021-03-24 20:32:37,-0.75,-48.02,75.36,93,100,8.66
416,Mariana,BR,2021-03-24 20:32:38,-20.3778,-43.4161,71.26,82,8,1.36
417,Union,US,2021-03-24 20:32:38,40.6334,-74.2663,55.4,93,90,8.05
418,Sayyan,YE,2021-03-24 20:32:38,15.1718,44.3244,57.58,22,0,1.88
419,Sicuani,PE,2021-03-24 20:32:39,-14.2694,-71.2261,55.22,61,100,5.77
420,Harrismith,ZA,2021-03-24 20:32:39,-28.2728,29.1295,52.23,97,100,5.06
421,Lagos,NG,2021-03-24 20:31:13,6.5833,3.75,80.6,83,20,3.13
422,Samarai,PG,2021-03-24 20:32:39,-10.6167,150.6667,80.87,78,98,5.12
423,Nelson Bay,AU,2021-03-24 20:32:40,-32.7167,152.15,66.0,72,24,9.22
424,Santa Catarina De Tepehuanes,MX,2021-03-24 20:32:40,25.35,-105.7333,66.85,7,68,30.71
425,Abbeville,FR,2021-03-24 20:30:20,50.1,1.8333,45.0,81,100,4.47
426,Noumea,NC,2021-03-24 20:32:40,-22.2763,166.4572,77.0,69,0,5.75
427,Jumla,NP,2021-03-24 20:32:41,29.2747,82.1838,34.16,76,8,5.91
428,Peniche,PT,2021-03-24 20:32:41,39.3558,-9.3811,53.01,74,51,4.0
429,Atherton,GB,2021-03-24 20:32:41,53.5237,-2.4935,48.99,58,95,3.0
430,Haines Junction,CA,2021-03-24 20:32:42,60.7522,-137.5108,24.8,33,97,4.61
431,Shelburne,CA,2021-03-24 20:32:42,44.0787,-80.2041,64.4,59,75,13.8
432,Singkang,MY,2021-03-24 20:32:42,2.1006,102.7994,75.2,94,40,3.27
433,Varberg,SE,2021-03-24 20:32:42,57.1056,12.2508,42.01,93,100,13.0
434,Nigde,TR,2021-03-24 20:32:43,37.8333,34.75,29.25,89,69,5.23
435,Bathsheba,BB,2021-03-24 20:32:43,13.2167,-59.5167,82.4,51,40,17.27
436,Skjern,DK,2021-03-24 20:32:43,55.95,8.5,44.01,79,100,1.99
437,Codrington,AU,2021-03-24 20:32:43,-38.2667,141.9667,56.53,81,72,9.84
438,Teguise,ES,2021-03-24 20:32:44,29.0605,-13.564,69.8,60,0,6.91
439,Kijang,KR,2021-03-24 20:31:26,35.2442,129.2139,51.8,76,0,4.61
440,Marietta,US,2021-03-24 20:29:08,33.9526,-84.5499,75.0,53,75,9.22
441,Monkey Bay,MW,2021-03-24 20:32:44,-14.0728,34.9201,74.86,82,7,14.56
442,Severodvinsk,RU,2021-03-24 20:32:44,64.5635,39.8302,41.0,70,20,8.95
443,Kingaroy,AU,2021-03-24 20:32:45,-26.5333,151.8333,53.6,100,0,3.4
444,Presidencia Roque Saenz Pena,AR,2021-03-24 20:32:45,-26.7852,-60.4388,91.0,53,49,4.0
445,Caraquet,CA,2021-03-24 20:31:25,47.7941,-64.9386,46.4,49,100,5.75
446,Shumyachi,RU,2021-03-24 20:32:45,53.8583,32.4242,20.77,97,34,3.0
447,Terney,RU,2021-03-24 20:32:46,45.0503,136.6092,33.96,89,99,4.79
448,Panguna,PG,2021-03-24 20:32:46,-6.3164,155.4848,71.98,85,95,2.21
449,Provideniya,RU,2021-03-24 20:32:47,64.3833,-173.3,10.89,94,80,5.5
450,Tateyama,JP,2021-03-24 20:32:47,34.9833,139.8667,57.99,65,100,1.01
451,Erenhot,CN,2021-03-24 20:32:47,43.6475,111.9767,41.88,25,69,10.11
452,Ossora,RU,2021-03-24 20:32:47,59.2353,163.0719,19.11,91,100,11.65
453,Zhigansk,RU,2021-03-24 20:32:48,66.7697,123.3711,-30.46,100,100,3.8
454,Perelyub,RU,2021-03-24 20:32:48,51.8667,50.3667,31.33,91,100,16.35
455,Teya,RU,2021-03-24 20:32:48,60.3778,92.6267,23.04,96,98,5.66
456,Plettenberg Bay,ZA,2021-03-24 20:32:49,-34.0527,23.3716,66.18,89,100,10.27
457,Pali,IN,2021-03-24 20:32:49,25.7667,73.3333,73.09,18,38,8.39
458,Gobabis,NA,2021-03-24 20:32:49,-22.45,18.9667,71.83,62,96,2.24
459,Carlisle,US,2021-03-24 20:32:49,40.2015,-77.1889,55.0,83,100,2.42
460,Vanimo,PG,2021-03-24 20:32:50,-2.6741,141.3028,77.09,86,100,4.23
461,Usinsk,RU,2021-03-24 20:32:50,65.9939,57.5281,19.67,97,69,11.45
462,Portland,US,2021-03-24 20:28:16,45.5234,-122.6762,46.4,76,90,5.75
463,Micheweni,TZ,2021-03-24 20:32:50,-4.9667,39.8333,81.39,72,12,5.66
464,Yatou,CN,2021-03-24 20:32:51,37.15,122.3833,42.89,69,0,3.44
465,Kalmunai,LK,2021-03-24 20:32:51,7.4167,81.8167,78.22,85,93,4.29
466,Khor,RU,2021-03-24 20:32:51,47.8861,134.9464,10.76,92,5,2.39
467,The Valley,AI,2021-03-24 20:32:18,18.217,-63.0578,82.4,69,20,12.66
468,Coihaique,CL,2021-03-24 20:32:52,-45.5752,-72.0662,59.0,44,0,4.61
469,Kantunilkin,MX,2021-03-24 20:32:52,21.0917,-87.45,84.2,65,40,17.27
470,Vestmannaeyjar,IS,2021-03-24 20:32:52,63.4427,-20.2734,36.59,55,100,12.73
471,Laguna,US,2021-03-24 20:32:52,38.421,-121.4238,68.0,22,1,5.75
472,Inhambane,MZ,2021-03-24 20:32:53,-23.865,35.3833,75.2,69,20,5.75
473,Buala,SB,2021-03-24 20:32:53,-8.145,159.5921,81.55,76,91,3.56
474,Tucuman,AR,2021-03-24 20:30:14,-26.8241,-65.2226,80.6,65,75,0.72
475,Pangnirtung,CA,2021-03-24 20:32:53,66.1451,-65.7125,-23.8,57,40,2.3
476,Bonavista,CA,2021-03-24 20:32:54,48.6499,-53.1147,43.0,56,83,4.61
477,Quelimane,MZ,2021-03-24 20:32:54,-17.8786,36.8883,78.8,83,20,2.3
478,Lufilufi,WS,2021-03-24 20:32:54,-13.8745,-171.5986,86.0,79,40,4.61
479,Gorom-Gorom,BF,2021-03-24 20:32:54,14.4439,-0.2361,90.88,12,100,17.47
480,Berdigestyakh,RU,2021-03-24 20:32:55,62.0989,126.6992,-29.4,100,97,1.5
481,Ransang,PH,2021-03-24 20:32:55,8.9603,117.5828,78.66,82,99,3.6
482,Broken Hill,AU,2021-03-24 20:32:37,-31.95,141.4333,57.2,77,0,6.91
483,Wasco,US,2021-03-24 20:32:10,35.5941,-119.341,70.0,33,1,4.9
484,Issia,CI,2021-03-24 20:32:55,6.4922,-6.5856,74.35,88,100,1.7
485,Puerto Escondido,MX,2021-03-24 20:32:56,15.85,-97.0667,86.0,79,1,9.22
486,Rowlett,US,2021-03-24 20:32:56,32.9029,-96.5639,79.0,41,1,11.5
487,Punta De Bombon,PE,2021-03-24 20:32:56,-17.1717,-71.7931,72.63,73,44,8.48
488,Los Llanos De Aridane,ES,2021-03-24 20:32:57,28.6585,-17.9182,66.2,82,20,12.66
489,Anadyr,RU,2021-03-24 20:32:57,64.75,177.4833,8.6,78,40,17.9
490,Lakes Entrance,AU,2021-03-24 20:32:57,-37.8811,147.981,60.01,89,80,16.42
491,Concordia,AR,2021-03-24 20:29:12,-31.393,-58.0209,84.2,61,75,8.05
492,Buraydah,SA,2021-03-24 20:32:57,26.326,43.975,82.4,28,0,9.22
493,Barreirinha,BR,2021-03-24 20:32:58,-2.7933,-57.07,78.8,92,59,2.73
494,Tunduma,TZ,2021-03-24 20:32:58,-9.3,32.7667,58.37,97,96,4.05
495,Beloha,MG,2021-03-24 20:32:58,-25.1667,45.05,68.27,86,0,4.61
496,Havoysund,NO,2021-03-24 20:32:59,70.9963,24.6622,39.2,65,0,14.97
497,Natalinsk,RU,2021-03-24 20:32:59,56.4739,57.8698,24.31,93,90,8.34
498,Sibu,MY,2021-03-24 20:32:59,2.3,111.8167,77.0,94,40,3.44
499,Juba,SS,2021-03-24 20:32:59,4.8517,31.5825,87.24,24,71,4.74
500,La Asuncion,VE,2021-03-24 20:33:00,11.0333,-63.8628,78.48,75,34,17.87
501,Bogorodskoye,RU,2021-03-24 20:33:00,56.55,37.8833,30.67,95,96,3.91
502,Flagstaff,US,2021-03-24 20:28:26,35.1981,-111.6513,37.99,60,90,5.75
503,Cuamba,MZ,2021-03-24 20:33:00,-14.8031,36.5372,66.79,96,1,4.38
504,Ndende,GA,2021-03-24 20:33:01,-2.4008,11.3581,72.14,96,100,1.77
505,Tazovskiy,RU,2021-03-24 20:32:12,67.4667,78.7,5.2,99,88,7.2
506,Kiama,AU,2021-03-24 20:33:01,-34.6833,150.8667,69.01,77,51,1.99
507,Zaranj,AF,2021-03-24 20:33:01,30.9667,61.8833,69.8,19,0,6.91
508,Cortalim,IN,2021-03-24 20:33:01,15.3833,73.8833,82.4,74,75,5.75
509,Deputatskiy,RU,2021-03-24 20:33:02,69.3,139.9,-21.26,99,100,2.53
510,College,US,2021-03-24 20:33:02,64.8569,-147.8028,18.0,73,90,3.49
511,Camacha,PT,2021-03-24 20:33:02,33.0833,-16.3333,62.6,77,40,14.97
512,Bali Chak,IN,2021-03-24 20:33:03,22.3667,87.55,78.53,47,23,3.91
513,Bembereke,BJ,2021-03-24 20:33:03,10.2283,2.6634,87.6,39,100,9.19
514,Pindiga,NG,2021-03-24 20:33:03,9.9833,10.9333,83.44,47,69,12.59
515,Dolneni,MK,2021-03-24 20:33:03,41.4253,21.4547,33.8,93,40,1.14
516,San Patricio,US,2021-03-24 20:33:04,28.017,-97.5169,86.0,54,40,14.97
517,Goderich,CA,2021-03-24 20:33:04,43.7501,-81.7165,68.0,52,97,14.97
518,Myitkyina,MM,2021-03-24 20:33:04,25.3833,97.4,65.7,39,4,1.57
519,Poshekhonye,RU,2021-03-24 20:33:05,58.4993,39.1353,30.72,98,72,7.67
520,Jining,CN,2021-03-24 20:33:05,35.405,116.5814,51.19,77,86,4.65
521,Henties Bay,NA,2021-03-24 20:33:05,-22.116,14.2845,63.0,93,10,5.99
522,Takanosu,JP,2021-03-24 20:33:05,40.2219,140.3694,42.08,77,100,2.82
523,Maldonado,UY,2021-03-24 20:33:06,-34.6667,-54.9167,79.0,57,20,3.44
524,Naze,JP,2021-03-24 20:33:06,28.3667,129.4833,61.75,92,100,12.93
525,Baykit,RU,2021-03-24 20:32:14,61.67,96.37,19.94,96,100,3.02
526,Nueve De Julio,AR,2021-03-24 20:31:40,-35.4444,-60.8831,75.99,72,61,8.99
527,Estelle,US,2021-03-24 20:33:06,29.8458,-90.1067,73.0,73,75,11.5
528,Pundaguitan,PH,2021-03-24 20:33:07,6.3711,126.1689,80.37,78,100,10.76
529,Fuling,CN,2021-03-24 20:33:07,29.7022,107.3919,61.66,67,88,3.87
530,Prince Rupert,CA,2021-03-24 20:30:05,54.3161,-130.3201,42.8,93,90,11.5
531,Bethel,US,2021-03-24 20:33:07,41.3712,-73.414,59.0,58,90,8.05
532,Acapulco,MX,2021-03-24 20:33:08,16.8634,-99.8901,86.0,54,1,5.75
533,Guerrero Negro,MX,2021-03-24 20:33:08,27.9769,-114.0611,63.59,56,0,17.81
534,Ternate,ID,2021-03-24 20:33:08,0.8,127.4,77.88,86,100,6.44
535,Dauphin,CA,2021-03-24 20:33:08,51.1494,-100.0502,23.0,58,1,9.22
536,Kawalu,ID,2021-03-24 20:33:09,-7.3817,108.2082,73.33,95,100,2.35
537,Palompon,PH,2021-03-24 20:33:09,11.0508,124.3843,77.38,85,89,4.85
538,Maceio,BR,2021-03-24 20:33:09,-9.6658,-35.7353,75.2,88,75,6.91
539,Shubarkuduk,KZ,2021-03-24 20:33:10,49.1447,56.4872,31.95,81,100,18.03
540,Ende,ID,2021-03-24 20:33:10,-8.8432,121.6623,76.98,84,72,1.7
541,Southbridge,US,2021-03-24 20:33:10,42.0751,-72.0334,61.0,33,100,4.0
542,Ankang,CN,2021-03-24 20:33:11,32.68,109.0172,56.17,65,4,3.71
543,Superior,US,2021-03-24 20:29:13,46.7208,-92.1041,39.2,81,90,10.36
544,San Quintin,MX,2021-03-24 20:33:11,30.4833,-115.95,61.02,63,0,11.41
545,Coquimbo,CL,2021-03-24 20:31:35,-29.9533,-71.3436,66.2,68,0,11.5
546,Kozienice,PL,2021-03-24 20:33:11,51.5829,21.5478,44.01,97,95,3.31
547,Gat,IL,2021-03-24 20:33:12,31.61,34.7642,60.01,100,48,10.04
548,Kamloops,CA,2021-03-24 20:33:12,50.6665,-120.3192,51.8,43,75,9.22
549,Kalbay,PH,2021-03-24 20:33:12,5.7233,125.4986,75.83,82,94,8.77
550,Visby,SE,2021-03-24 20:33:12,57.6409,18.296,46.4,66,90,17.27
551,Chatakonda,IN,2021-03-24 20:33:13,17.55,80.65,79.12,47,0,3.44
552,Powell,US,2021-03-24 20:33:13,40.1578,-83.0752,73.4,43,75,19.57
553,Laredo,US,2021-03-24 20:30:05,27.5064,-99.5075,93.2,21,1,9.22
554,Rumuruti,KE,2021-03-24 20:33:13,0.267,36.5389,62.44,61,83,11.99
555,Nanakuli,US,2021-03-24 20:33:14,21.3906,-158.1547,78.01,83,75,11.5
556,Havelock,US,2021-03-24 20:33:14,34.8791,-76.9013,70.0,78,90,11.5
557,Palauig,PH,2021-03-24 20:33:14,15.435,119.9045,78.6,71,50,3.11
558,Visnes,NO,2021-03-24 20:33:15,59.3556,5.2242,43.0,87,20,16.11
559,Mongoumba,CF,2021-03-24 20:33:15,3.6415,18.5936,71.19,91,100,1.95
560,Tutoia,BR,2021-03-24 20:33:15,-2.7619,-42.2744,78.82,82,87,9.48
561,Antalaha,MG,2021-03-24 20:33:15,-14.9003,50.2788,75.47,90,29,3.94
562,Kolvereid,NO,2021-03-24 20:33:16,64.8655,11.6047,41.0,87,40,24.16
563,Sheltozero,RU,2021-03-24 20:33:16,61.3667,35.3667,37.02,87,100,17.22
564,Bekessamson,HU,2021-03-24 20:33:16,46.4167,20.6333,37.99,51,0,1.14
565,Thunder Bay,CA,2021-03-24 20:33:17,48.4001,-89.3168,26.6,86,90,8.05
566,Mount Isa,AU,2021-03-24 20:33:17,-20.7333,139.5,75.2,64,75,8.05
567,Whitecourt,CA,2021-03-24 20:33:17,54.1502,-115.6855,35.6,87,90,3.44
568,Cacule,BR,2021-03-24 20:33:17,-14.5033,-42.2222,79.63,32,0,4.81
569,Nadym,RU,2021-03-24 20:33:18,65.5333,72.5167,5.13,94,26,9.24
570,Ixtapa,MX,2021-03-24 20:33:18,20.7,-105.2,75.2,64,40,9.22
571,Maba,CN,2021-03-24 20:33:18,24.6841,113.5984,59.2,64,0,1.86
572,Barra Do Garcas,BR,2021-03-24 20:33:19,-15.89,-52.2567,89.6,48,0,9.22
573,Vestby,NO,2021-03-24 20:33:19,59.6024,10.7467,45.0,75,32,8.01
574,Necochea,AR,2021-03-24 20:33:19,-38.5473,-58.7368,77.31,52,13,2.13
575,Ust-Kulom,RU,2021-03-24 20:33:20,61.6864,53.6902,31.57,91,100,5.88
576,Ewa Beach,US,2021-03-24 20:29:59,21.3156,-158.0072,78.8,83,75,11.5
577,Kashan,IR,2021-03-24 20:33:20,33.9831,51.4364,77.76,20,60,20.29
578,Severobaykalsk,RU,2021-03-24 20:33:20,55.65,109.3167,18.09,91,93,4.18
579,Mehamn,NO,2021-03-24 20:33:21,71.0357,27.8492,39.2,75,0,21.85
580,Marana,US,2021-03-24 20:33:21,32.4367,-111.2254,63.0,29,75,11.5
581,Bulancak,TR,2021-03-24 20:33:21,40.9372,38.2291,41.0,75,75,9.22
582,Chazuta,PE,2021-03-24 20:33:21,-6.5742,-76.1367,84.2,70,75,3.44
583,Skerries,IE,2021-03-24 20:33:22,53.5828,-6.1083,48.99,76,20,10.36
